personName,teamName,season_year,position,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints
Damion Lee,Warriors,2018-19,G,11.724479166666667,1.75,3.96875,44.09448818897638,0.84375,2.125,39.705882352941174,0.59375,0.6875,86.36363636363636,0.25,1.75,2.0,0.40625,0.40625,0.0,0.34375,0.875,4.9375,-1.6875
Damion Lee,Warriors,2019-20,G,29.03299319727891,4.346938775510204,10.428571428571429,41.68297455968689,1.7346938775510203,4.877551020408164,35.56485355648535,2.2448979591836733,2.5714285714285716,87.30158730158729,0.6530612244897959,4.224489795918367,4.877551020408164,2.7142857142857144,1.0204081632653061,0.12244897959183673,1.3673469387755102,2.36734693877551,12.673469387755102,-2.5306122448979593
Damion Lee,Warriors,2020-21,G,18.930409356725146,2.245614035087719,4.807017543859649,46.715328467153284,1.3508771929824561,3.4035087719298245,39.69072164948454,0.7017543859649122,0.7719298245614035,90.9090909090909,0.38596491228070173,2.7719298245614037,3.1578947368421053,1.280701754385965,0.6666666666666666,0.14035087719298245,0.5263157894736842,1.5614035087719298,6.543859649122807,0.7192982456140351
Damion Lee,Warriors,2021-22,F,26.15,3.0,7.0,42.857142857142854,0.0,3.0,0.0,2.0,3.0,66.66666666666666,0.0,6.0,6.0,1.0,1.0,0.0,0.0,4.0,8.0,7.0
Damion Lee,Warriors,2021-22,G,19.844623655913978,2.6774193548387095,6.064516129032258,44.148936170212764,1.0161290322580645,2.967741935483871,34.2391304347826,1.032258064516129,1.1612903225806452,88.88888888888889,0.43548387096774194,2.7419354838709675,3.1774193548387095,1.0,0.6129032258064516,0.0967741935483871,0.6129032258064516,1.467741935483871,7.403225806451613,1.403225806451613
Damjan Rudez,Magic,2016-17,G,6.968148148148148,0.6888888888888889,1.9555555555555555,35.22727272727273,0.4444444444444444,1.4222222222222223,31.249999999999993,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.26666666666666666,0.022222222222222223,0.2,0.6888888888888889,1.8222222222222222,-1.6888888888888889
Damjan Rudez,Pacers,2014-15,G,15.402696078431374,1.75,3.8676470588235294,45.247148288973385,1.0147058823529411,2.5,40.588235294117645,0.23529411764705882,0.3382352941176471,69.56521739130434,0.11764705882352941,0.5735294117647058,0.6911764705882353,0.7794117647058824,0.23529411764705882,0.07352941176470588,0.6911764705882353,1.161764705882353,4.75,0.4852941176470588
Damjan Rudez,Timberwolves,2015-16,G,8.403030303030304,0.7575757575757576,1.878787878787879,40.32258064516129,0.5151515151515151,1.5151515151515151,34.0,0.24242424242424243,0.24242424242424243,100.0,0.15151515151515152,0.45454545454545453,0.6060606060606061,0.3333333333333333,0.09090909090909091,0.030303030303030304,0.3939393939393939,1.0,2.272727272727273,-0.3939393939393939
Damyean Dotson,Cavaliers,2020-21,F,17.303333333333335,2.2,5.3,41.50943396226416,0.8,3.0,26.666666666666668,0.7,0.9,77.77777777777777,0.2,1.1,1.3,1.1,0.3,0.0,0.8,1.3,5.9,-7.8
Damyean Dotson,Cavaliers,2020-21,G,20.394444444444446,2.6944444444444446,6.666666666666667,40.416666666666664,1.0555555555555556,3.5833333333333335,29.457364341085267,0.4722222222222222,0.75,62.96296296296296,0.08333333333333333,2.138888888888889,2.2222222222222223,2.2222222222222223,0.3611111111111111,0.1111111111111111,0.9444444444444444,0.8055555555555556,6.916666666666667,-3.8333333333333335
Damyean Dotson,Knicks,2017-18,F,8.004761904761905,1.4285714285714286,2.857142857142857,50.0,0.14285714285714285,1.0,14.285714285714285,0.14285714285714285,0.2857142857142857,50.0,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,1.1428571428571428,3.142857142857143,-2.7142857142857144
Damyean Dotson,Knicks,2017-18,G,11.29864864864865,1.6756756756756757,3.810810810810811,43.97163120567376,0.5675675675675675,1.6486486486486487,34.42622950819672,0.40540540540540543,0.5675675675675675,71.42857142857143,0.1891891891891892,1.9189189189189189,2.108108108108108,0.7567567567567568,0.2972972972972973,0.05405405405405406,0.40540540540540543,0.7027027027027027,4.324324324324325,-0.5135135135135135
Damyean Dotson,Knicks,2018-19,F,26.314444444444447,4.0,9.8,40.81632653061224,1.2666666666666666,4.333333333333333,29.230769230769234,0.8,1.0666666666666667,75.0,1.0,3.1333333333333333,4.133333333333334,1.1333333333333333,0.8,0.0,0.7333333333333333,1.6666666666666667,10.066666666666666,-5.666666666666667
Damyean Dotson,Knicks,2018-19,G,27.742816091954023,3.9655172413793105,9.5,41.74228675136116,1.8448275862068966,4.775862068965517,38.628158844765345,1.0517241379310345,1.4137931034482758,74.39024390243902,0.3275862068965517,3.1206896551724137,3.4482758620689653,2.0344827586206895,0.7931034482758621,0.1724137931034483,1.0344827586206897,1.896551724137931,10.827586206896552,-4.172413793103448
Damyean Dotson,Knicks,2019-20,F,14.975,1.7142857142857142,4.142857142857143,41.37931034482758,0.35714285714285715,1.8571428571428572,19.230769230769234,0.5714285714285714,0.9285714285714286,61.53846153846153,0.2857142857142857,1.2857142857142858,1.5714285714285714,0.9285714285714286,0.42857142857142855,0.0,0.7142857142857143,0.8571428571428571,4.357142857142857,-0.6428571428571429
Damyean Dotson,Knicks,2019-20,G,18.423529411764704,2.823529411764706,6.823529411764706,41.379310344827594,1.588235294117647,4.029411764705882,39.41605839416058,0.4117647058823529,0.5882352941176471,70.0,0.17647058823529413,1.8529411764705883,2.0294117647058822,1.2941176470588236,0.5,0.11764705882352941,0.3235294117647059,0.9411764705882353,7.647058823529412,-2.2941176470588234
Damyean Dotson,Knicks,2021-22,F,4.183333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Damyean Dotson,Knicks,2021-22,G,16.366666666666667,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
Dan Gadzuric,Knicks,2011-12,F,6.583333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,2.5,0.0,0.5,0.5,0.5,2.0,0.0,-1.0
Dan Gadzuric,Nets,2010-11,F,11.821428571428571,1.2142857142857142,2.9285714285714284,41.46341463414634,0.0,0.0,0.0,0.35714285714285715,0.9285714285714286,38.46153846153847,1.2857142857142858,2.2142857142857144,3.5,0.21428571428571427,0.21428571428571427,0.7857142857142857,0.5714285714285714,2.0,2.7857142857142856,-1.2857142857142858
Dan Gadzuric,Warriors,2010-11,C,13.194444444444445,1.2222222222222223,3.5555555555555554,34.37500000000001,0.0,0.1111111111111111,0.0,0.4444444444444444,1.1111111111111112,40.0,2.2222222222222223,2.111111111111111,4.333333333333333,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.5555555555555556,2.5555555555555554,2.888888888888889,-3.888888888888889
Dan Gadzuric,Warriors,2010-11,F,9.391228070175439,1.368421052631579,2.9473684210526314,46.42857142857143,0.0,0.0,0.0,0.05263157894736842,0.21052631578947367,25.0,1.736842105263158,0.7368421052631579,2.473684210526316,0.3684210526315789,0.3684210526315789,0.6842105263157895,0.8421052631578947,2.1052631578947367,2.789473684210526,-0.5263157894736842
Daniel Gafford,Bulls,2019-20,C,14.163953488372092,2.186046511627907,3.116279069767442,70.14925373134328,0.0,0.0,0.0,0.7441860465116279,1.3953488372093024,53.333333333333336,1.2093023255813953,1.255813953488372,2.4651162790697674,0.4883720930232558,0.3023255813953488,1.302325581395349,0.6744186046511628,2.2790697674418605,5.116279069767442,-0.6744186046511628
Daniel Gafford,Bulls,2020-21,C,12.359677419354838,1.935483870967742,2.806451612903226,68.9655172413793,0.0,0.0,0.0,0.8709677419354839,1.3225806451612903,65.85365853658537,1.4193548387096775,1.903225806451613,3.3225806451612905,0.5483870967741935,0.3548387096774194,1.096774193548387,0.7096774193548387,1.7419354838709677,4.741935483870968,-0.3870967741935484
Daniel Gafford,Mavericks,2023-24,C,21.467816091954024,5.0,6.413793103448276,77.95698924731182,0.0,0.0,0.0,1.1724137931034482,1.9310344827586208,60.71428571428571,2.206896551724138,4.724137931034483,6.931034482758621,1.5862068965517242,0.7241379310344828,1.9310344827586208,0.9655172413793104,2.7586206896551726,11.172413793103448,2.9310344827586206
Daniel Gafford,Wizards,2020-21,C,17.75144927536232,4.086956521739131,6.0,68.11594202898551,0.0,0.0,0.0,1.9565217391304348,2.9130434782608696,67.16417910447761,2.1739130434782608,3.391304347826087,5.565217391304348,0.5217391304347826,0.6521739130434783,1.7826086956521738,0.8260869565217391,1.9130434782608696,10.130434782608695,2.6956521739130435
Daniel Gafford,Wizards,2021-22,C,20.055555555555557,3.9583333333333335,5.708333333333333,69.34306569343066,0.0,0.013888888888888888,0.0,1.4861111111111112,2.125,69.93464052287582,2.1527777777777777,3.5,5.652777777777778,0.9444444444444444,0.4166666666666667,1.375,0.9027777777777778,2.361111111111111,9.402777777777779,-2.9166666666666665
Daniel Gafford,Wizards,2022-23,C,20.51461187214612,3.643835616438356,5.041095890410959,72.28260869565217,0.0,0.0,0.0,1.6712328767123288,2.452054794520548,68.15642458100558,2.095890410958904,3.4657534246575343,5.561643835616438,1.095890410958904,0.4246575342465753,1.2465753424657535,1.0410958904109588,2.410958904109589,8.95890410958904,-1.0547945205479452
Daniel Gafford,Wizards,2022-23,F,21.339999999999996,4.6,5.4,85.18518518518518,0.0,0.0,0.0,1.0,1.6,62.5,2.0,3.4,5.4,0.8,0.4,1.6,1.8,2.2,10.2,-2.4
Daniel Gafford,Wizards,2023-24,C,26.484074074074073,4.511111111111111,6.533333333333333,69.04761904761905,0.0,0.0,0.0,1.8666666666666667,2.6444444444444444,70.58823529411765,2.911111111111111,5.111111111111111,8.022222222222222,1.5333333333333334,0.9777777777777777,2.1555555555555554,1.0222222222222221,3.2666666666666666,10.88888888888889,-4.155555555555556
Daniel Gibson,Cavaliers,2010-11,G,27.83681592039801,3.9402985074626864,9.850746268656716,40.0,1.7611940298507462,4.373134328358209,40.27303754266211,2.0,2.4328358208955225,82.20858895705521,0.3582089552238806,2.283582089552239,2.6417910447761193,3.0,0.7164179104477612,0.31343283582089554,1.1940298507462686,2.298507462686567,11.64179104477612,-2.8656716417910446
Daniel Gibson,Cavaliers,2011-12,G,26.15952380952381,2.4857142857142858,7.085714285714285,35.08064516129033,1.5714285714285714,3.9714285714285715,39.568345323741006,0.9714285714285714,1.2285714285714286,79.06976744186046,0.3142857142857143,2.5714285714285716,2.8857142857142857,2.1714285714285713,0.7428571428571429,0.45714285714285713,1.2857142857142858,1.9714285714285715,7.514285714285714,-1.6857142857142857
Daniel Gibson,Cavaliers,2012-13,G,19.98659420289855,1.826086956521739,5.369565217391305,34.0080971659919,1.2173913043478262,3.5434782608695654,34.355828220858896,0.5652173913043478,0.8043478260869565,70.27027027027026,0.10869565217391304,1.1956521739130435,1.3043478260869565,1.7826086956521738,0.6521739130434783,0.08695652173913043,0.6739130434782609,1.934782608695652,5.434782608695652,-4.434782608695652
Daniel Hamilton,Hawks,2018-19,F,10.74561403508772,1.2105263157894737,3.1578947368421053,38.33333333333333,0.42105263157894735,1.2105263157894737,34.78260869565217,0.15789473684210525,0.3157894736842105,50.0,0.5263157894736842,1.9473684210526316,2.473684210526316,1.1578947368421053,0.3157894736842105,0.05263157894736842,0.8421052631578947,1.0,3.0,-1.368421052631579
Daniel Hamilton,Thunder,2017-18,F,4.6194444444444445,0.8333333333333334,1.8333333333333333,45.45454545454546,0.3333333333333333,0.8333333333333334,40.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,1.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,2.0,-2.0
Daniel Orton,76ers,2013-14,C,10.431666666666667,0.85,1.7,50.0,0.0,0.0,0.0,0.8,1.1,72.72727272727273,0.6,1.8,2.4,0.7,0.3,0.7,0.85,1.65,2.5,-0.8
Daniel Orton,76ers,2013-14,F,21.075,2.0,6.5,30.76923076923077,0.0,0.0,0.0,3.5,4.0,87.5,2.0,4.5,6.5,0.5,0.0,1.0,0.5,2.5,7.5,-9.5
Daniel Orton,Magic,2011-12,C,11.661458333333334,1.0625,1.875,56.666666666666664,0.0,0.0625,0.0,0.6875,1.5625,44.0,1.1875,1.25,2.4375,0.3125,0.5,0.5625,0.4375,1.875,2.8125,-2.6875
Daniel Orton,Thunder,2012-13,C,7.991025641025642,0.9230769230769231,2.0,46.15384615384615,0.0,0.0,0.0,0.6923076923076923,1.3076923076923077,52.94117647058824,1.0,1.0,2.0,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.3076923076923077,1.0,2.5384615384615383,-1.1538461538461537
Daniel Theis,Bulls,2020-21,C,34.525,3.5,9.0,38.88888888888889,0.5,2.5,20.0,1.5,2.0,75.0,2.5,5.0,7.5,1.5,2.5,0.0,1.0,1.5,9.0,-10.0
Daniel Theis,Bulls,2020-21,F,24.037301587301588,4.095238095238095,7.619047619047619,53.75,0.7142857142857143,2.4761904761904763,28.846153846153843,1.1904761904761905,1.8571428571428572,64.1025641025641,1.619047619047619,4.142857142857143,5.761904761904762,1.8095238095238095,0.5238095238095238,0.6666666666666666,1.0952380952380953,2.0952380952380953,10.095238095238095,-3.7142857142857144
Daniel Theis,Celtics,2017-18,C,15.638181818181819,2.0727272727272728,3.9454545454545453,52.53456221198157,0.2909090909090909,1.018181818181818,28.571428571428577,1.0727272727272728,1.3818181818181818,77.63157894736842,1.490909090909091,3.109090909090909,4.6,0.9272727272727272,0.509090909090909,0.8,0.8727272727272727,2.6545454545454548,5.509090909090909,0.9090909090909091
Daniel Theis,Celtics,2017-18,F,9.445833333333333,1.5,2.0,75.0,0.25,0.25,100.0,0.25,0.625,40.0,1.0,1.625,2.625,0.625,0.25,0.5,1.0,1.375,3.5,-6.125
