personName,position,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints
Frank Jackson,G,328,778,42.159383033419026,100,313,31.948881789137378,110,148,74.32432432432432,47,170,217,130,42,6,97,169,866,-194
Frank Ntilikina,"G, F",437,1194,36.59966499162479,150,457,32.822757111597376,131,175,74.85714285714286,78,338,416,562,167,52,269,472,1155,-416
Fred VanVleet,G,423,1018,41.55206286836935,227,586,38.737201365187715,197,229,86.02620087336244,33,245,278,589,101,59,126,183,1270,183
GG Jackson,"F, G",241,563,42.80639431616341,102,286,35.66433566433567,115,153,75.16339869281046,53,143,196,59,28,24,65,64,699,-194
Gabe Vincent,G,553,1399,39.52823445318084,291,877,33.181299885974916,133,157,84.71337579617835,63,278,341,471,159,19,230,416,1530,-5
Garrett Temple,"F, G",344,854,40.28103044496487,163,485,33.608247422680414,111,156,71.15384615384616,62,320,382,199,129,56,118,308,962,-424
Garrison Mathews,"F, G",244,631,38.66877971473851,192,541,35.48983364140481,184,225,81.77777777777779,42,210,252,87,80,28,59,224,864,-301
Gary Clark,"C, F",106,298,35.57046979865772,87,259,33.59073359073359,20,24,83.33333333333334,58,188,246,48,35,40,19,88,319,21
Gary Neal,G,153,382,40.05235602094241,51,142,35.91549295774648,74,87,85.0574712643678,8,77,85,66,14,0,49,44,431,-194
Gary Payton II,G,38,96,39.58333333333333,7,34,20.588235294117645,6,14,42.857142857142854,13,43,56,34,10,7,17,39,89,-46
George Hill,G,1912,4227,45.233025786609886,667,1797,37.117417918753475,871,1082,80.49907578558225,344,1389,1733,1753,480,121,593,926,5362,1913
Gerald Green,"F, G",784,2002,39.16083916083916,409,1187,34.45661331086774,232,285,81.40350877192982,101,518,619,171,114,84,185,400,2209,260
Giannis Antetokounmpo,"F, G, C",6732,12349,54.514535589926304,528,1845,28.61788617886179,4510,6427,70.17270888439397,1452,6280,7732,3855,903,986,2380,2376,18502,2673
Glen Davis,F,156,336,46.42857142857143,0,5,0.0,78,118,66.10169491525424,64,174,238,46,53,28,56,180,390,-124
Glenn Robinson III,"F, G",267,598,44.64882943143812,78,202,38.613861386138616,102,142,71.83098591549296,84,281,365,93,74,30,63,103,714,-93
Goga Bitadze,C,311,648,47.99382716049383,55,215,25.581395348837212,144,212,67.9245283018868,189,293,482,133,49,149,103,300,821,-50
Goran Dragic,G,2685,5870,45.74105621805792,691,1886,36.638388123011666,1271,1616,78.6509900990099,342,1312,1654,2452,455,85,1140,1163,7332,544
Gorgui Dieng,"F, C",1609,3216,50.03109452736319,139,387,35.917312661498705,874,1104,79.16666666666666,977,2287,3264,731,444,520,625,1212,4231,-829
Grayson Allen,"G, F",790,1791,44.109436069235066,469,1170,40.085470085470085,296,336,88.09523809523809,120,584,704,423,164,42,196,337,2345,372
Greg Monroe,C,918,1744,52.637614678899084,0,5,0.0,415,567,73.19223985890653,408,890,1298,388,171,113,285,354,2251,26
Greg Oden,C,27,49,55.10204081632652,0,0,0.0,13,23,56.52173913043478,23,31,54,1,7,13,12,52,67,-33
Greg Smith,F,213,345,61.73913043478261,0,1,0.0,90,152,59.210526315789465,139,271,410,32,25,48,54,237,516,21
Greg Stiemsma,"C, F",197,400,49.25,0,1,0.0,72,101,71.28712871287128,133,354,487,66,79,147,103,353,466,-257
Greivis Vasquez,G,803,1906,42.130115424973766,169,537,31.471135940409685,276,341,80.93841642228739,83,547,630,1305,158,18,505,441,2051,-349
Gustavo Ayon,"F, C",165,303,54.45544554455446,0,1,0.0,40,75,53.333333333333336,106,218,324,86,62,50,55,142,370,35
Hassan Whiteside,C,1898,3300,57.515151515151516,4,18,22.22222222222222,754,1268,59.46372239747634,1107,2763,3870,202,211,783,538,879,4554,66
Haywood Highsmith,F,262,591,44.33164128595601,122,329,37.08206686930091,38,69,55.072463768115945,132,292,424,119,91,50,82,212,684,-133
Hedo Turkoglu,F,125,297,42.08754208754209,82,189,43.386243386243386,15,29,51.724137931034484,16,172,188,70,38,17,45,116,347,22
Henry Walker,F,230,575,40.0,140,398,35.175879396984925,62,82,75.60975609756098,32,252,284,100,64,22,96,241,662,77
Herbert Jones,"G, F",802,1665,48.168168168168165,227,609,37.274220032840724,397,482,82.36514522821577,269,568,837,528,338,164,281,670,2228,449
Hollis Thompson,G,11,41,26.82926829268293,6,24,25.0,6,9,66.66666666666666,4,24,28,9,6,0,2,14,34,19
Ian Clark,G,373,878,42.48291571753987,128,397,32.241813602015114,78,96,81.25,23,193,216,204,55,18,115,215,952,-29
Ian Mahinmi,C,621,1178,52.71646859083192,0,3,0.0,357,643,55.52099533437014,465,966,1431,188,175,259,309,800,1599,-21
Iman Shumpert,"F, G",628,1606,39.10336239103363,219,649,33.7442218798151,203,268,75.74626865671642,184,581,765,467,278,35,281,583,1678,140
Immanuel Quickley,"G, F",1084,2575,42.09708737864077,487,1315,37.03422053231939,617,717,86.05299860529986,119,679,798,755,180,32,288,491,3272,885
Isaiah Canaan,G,97,254,38.188976377952756,59,163,36.19631901840491,41,54,75.92592592592592,19,48,67,73,24,6,50,59,294,-75
Isaiah Hartenstein,C,703,1166,60.291595197255575,25,81,30.864197530864196,280,402,69.65174129353234,620,1011,1631,483,206,250,272,687,1711,805
Isaiah Jackson,C,450,757,59.44517833553501,7,34,20.588235294117645,228,336,67.85714285714286,267,402,669,111,90,206,130,383,1135,-134
Isaiah Thomas,G,108,293,36.86006825938566,41,135,30.37037037037037,68,76,89.47368421052632,12,36,48,96,7,3,65,48,325,0
Ish Smith,G,158,386,40.932642487046635,17,53,32.075471698113205,45,64,70.3125,22,132,154,263,50,11,89,87,378,-77
Ivan Rabb,"C, F",202,364,55.494505494505496,3,15,20.0,78,105,74.28571428571429,123,241,364,86,29,27,70,145,485,-190
Ivica Zubac,"C, F",1865,3046,61.227839789888385,1,12,8.333333333333332,882,1194,73.86934673366834,1236,2496,3732,580,163,485,578,1207,4613,384
J.J. Barea,G,737,1832,40.22925764192139,223,654,34.09785932721712,260,332,78.3132530120482,64,411,475,829,79,0,373,321,1957,-253
JJ Redick,"G, F",1939,4249,45.634266886326195,953,2220,42.927927927927925,908,1009,89.99008919722498,73,733,806,666,201,45,446,639,5739,1772
JR Smith,"G, F",1196,2882,41.498959056210964,444,1210,36.69421487603306,395,545,72.47706422018348,132,788,920,605,238,54,337,558,3231,283
Ja Morant,G,2103,4455,47.205387205387204,327,1027,31.84031158714703,1250,1656,75.48309178743962,254,989,1243,1903,254,74,852,402,5783,593
JaKarr Sampson,"F, C",124,228,54.385964912280706,5,28,17.857142857142858,37,56,66.07142857142857,47,118,165,25,18,26,30,116,290,24
JaMychal Green,"F, C",1107,2351,47.086346235644406,276,735,37.55102040816327,441,574,76.82926829268293,650,1567,2217,333,204,153,406,976,2931,-404
JaVale McGee,"C, F",595,947,62.82998944033791,4,18,22.22222222222222,149,234,63.67521367521367,320,636,956,89,83,242,163,367,1343,-27
Jabari Brown,G,70,170,41.17647058823529,23,62,37.096774193548384,64,85,75.29411764705883,3,33,36,40,12,2,32,33,227,-128
Jabari Parker,F,1131,2308,49.00346620450606,109,310,35.16129032258065,423,566,74.73498233215548,294,704,998,373,175,66,301,357,2794,-459
Jabari Smith Jr.,"F, C",742,1725,43.01449275362319,258,771,33.46303501945525,312,391,79.79539641943734,261,924,1185,222,95,135,193,427,2054,-639
Jacob Gilyard,G,61,147,41.49659863945578,52,123,42.27642276422765,2,2,100.0,8,39,47,138,30,5,31,38,176,-169
Jaden McDaniels,F,1096,2265,48.38852097130243,345,974,35.42094455852156,247,339,72.86135693215338,276,780,1056,399,224,232,321,887,2784,125
Jae Crowder,F,385,927,41.53182308522114,217,615,35.28455284552845,133,173,76.878612716763,100,514,614,254,122,39,99,244,1120,-201
Jae'Sean Tate,"F, G",897,1812,49.503311258278146,159,520,30.57692307692308,308,439,70.15945330296127,369,740,1109,548,220,99,321,751,2261,-609
Jahlil Okafor,"C, F",313,524,59.732824427480914,2,8,25.0,99,151,65.56291390728477,130,275,405,77,22,62,90,163,727,-219
Jaime Jaquez Jr.,"F, G",341,697,48.92395982783357,65,202,32.17821782178218,142,175,81.14285714285714,82,203,285,195,77,20,110,167,889,108
Jake LaRavia,"G, F",155,398,38.94472361809046,77,227,33.92070484581498,97,118,82.20338983050848,70,121,191,79,41,16,63,118,484,-192
Jake Layman,"F, G",202,436,46.330275229357795,55,185,29.72972972972973,63,87,72.41379310344827,36,124,160,52,53,34,60,103,522,-70
Jalen Brunson,G,1377,2843,48.43475202251143,345,848,40.68396226415094,746,889,83.91451068616423,83,436,519,940,131,28,328,296,3845,664
Jalen Green,G,1535,3645,42.11248285322359,545,1617,33.70439084724799,835,1051,79.44814462416745,117,816,933,748,169,64,526,349,4450,-935
Jalen Smith,"F, C",589,1116,52.77777777777778,146,418,34.92822966507177,214,291,73.53951890034365,287,612,899,147,47,121,136,321,1538,-132
Jamal Cain,F,71,145,48.96551724137931,18,51,35.294117647058826,35,45,77.77777777777779,30,59,89,22,21,6,14,43,195,-5
Jamal Crawford,"G, F",2244,5417,41.425143068118885,766,2186,35.04117108874657,1243,1409,88.21859474804826,132,651,783,1156,350,74,715,621,6497,760
Jamario Moon,F,25,59,42.3728813559322,11,28,39.285714285714285,5,6,83.33333333333334,9,38,47,7,3,6,5,26,66,-16
James Anderson,G,41,101,40.5940594059406,16,49,32.6530612244898,17,19,89.47368421052632,15,43,58,33,12,3,18,18,115,54
James Ennis III,"F, G",520,1125,46.22222222222222,184,498,36.94779116465863,300,373,80.42895442359249,233,523,756,209,158,70,179,478,1524,-110
James Harden,G,5743,12991,44.20752828881533,2215,6090,36.37110016420361,5856,6788,86.26988803771361,572,3533,4105,5410,1164,447,2948,1788,19557,2904
